wikipedia/word break,aws-c7a.4xlarge,307.57,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break + word_like,aws-c7a.4xlarge,318.90,2026-07-23T00:00:00Z,5a2e090
wikipedia/sentence break,aws-c7a.4xlarge,368.50,2026-07-23T00:00:00Z,5a2e090
analysis/tokenize only (case sensitive),aws-c7a.4xlarge,223.96,2026-07-23T00:00:00Z,5a2e090
analysis/+ lowercase,aws-c7a.4xlarge,203.90,2026-07-23T00:00:00Z,5a2e090
analysis/+ stopwords,aws-c7a.4xlarge,173.11,2026-07-23T00:00:00Z,5a2e090
analysis/+ stemming,aws-c7a.4xlarge,77.814,2026-07-23T00:00:00Z,5a2e090
analysis/full pipeline,aws-c7a.4xlarge,75.646,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break,aws-c7g.4xlarge,267.92,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break + word_like,aws-c7g.4xlarge,255.59,2026-07-23T00:00:00Z,5a2e090
wikipedia/sentence break,aws-c7g.4xlarge,274.27,2026-07-23T00:00:00Z,5a2e090
analysis/tokenize only (case sensitive),aws-c7g.4xlarge,178.13,2026-07-23T00:00:00Z,5a2e090
analysis/+ lowercase,aws-c7g.4xlarge,164.22,2026-07-23T00:00:00Z,5a2e090
analysis/+ stopwords,aws-c7g.4xlarge,145.16,2026-07-23T00:00:00Z,5a2e090
analysis/+ stemming,aws-c7g.4xlarge,62.131,2026-07-23T00:00:00Z,5a2e090
analysis/full pipeline,aws-c7g.4xlarge,60.941,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break,aws-c7i.4xlarge,265.51,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break + word_like,aws-c7i.4xlarge,262.65,2026-07-23T00:00:00Z,5a2e090
wikipedia/sentence break,aws-c7i.4xlarge,347.95,2026-07-23T00:00:00Z,5a2e090
analysis/tokenize only (case sensitive),aws-c7i.4xlarge,201.40,2026-07-23T00:00:00Z,5a2e090
analysis/+ lowercase,aws-c7i.4xlarge,185.13,2026-07-23T00:00:00Z,5a2e090
analysis/+ stopwords,aws-c7i.4xlarge,155.23,2026-07-23T00:00:00Z,5a2e090
analysis/+ stemming,aws-c7i.4xlarge,74.379,2026-07-23T00:00:00Z,5a2e090
analysis/full pipeline,aws-c7i.4xlarge,71.219,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break,azure-Standard_D8ads_v6,300.42,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break + word_like,azure-Standard_D8ads_v6,303.74,2026-07-23T00:00:00Z,5a2e090
wikipedia/sentence break,azure-Standard_D8ads_v6,369.62,2026-07-23T00:00:00Z,5a2e090
analysis/tokenize only (case sensitive),azure-Standard_D8ads_v6,230.41,2026-07-23T00:00:00Z,5a2e090
analysis/+ lowercase,azure-Standard_D8ads_v6,208.41,2026-07-23T00:00:00Z,5a2e090
analysis/+ stopwords,azure-Standard_D8ads_v6,174.43,2026-07-23T00:00:00Z,5a2e090
analysis/+ stemming,azure-Standard_D8ads_v6,82.255,2026-07-23T00:00:00Z,5a2e090
analysis/full pipeline,azure-Standard_D8ads_v6,78.072,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break,azure-Standard_D8ds_v6,255.10,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break + word_like,azure-Standard_D8ds_v6,262.54,2026-07-23T00:00:00Z,5a2e090
wikipedia/sentence break,azure-Standard_D8ds_v6,329.97,2026-07-23T00:00:00Z,5a2e090
analysis/tokenize only (case sensitive),azure-Standard_D8ds_v6,197.72,2026-07-23T00:00:00Z,5a2e090
analysis/+ lowercase,azure-Standard_D8ds_v6,185.45,2026-07-23T00:00:00Z,5a2e090
analysis/+ stopwords,azure-Standard_D8ds_v6,156.99,2026-07-23T00:00:00Z,5a2e090
analysis/+ stemming,azure-Standard_D8ds_v6,76.345,2026-07-23T00:00:00Z,5a2e090
analysis/full pipeline,azure-Standard_D8ds_v6,72.512,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break,azure-Standard_D8pds_v6,339.38,2026-07-23T00:00:00Z,5a2e090
wikipedia/word break + word_like,azure-Standard_D8pds_v6,314.66,2026-07-23T00:00:00Z,5a2e090
wikipedia/sentence break,azure-Standard_D8pds_v6,385.33,2026-07-23T00:00:00Z,5a2e090
analysis/tokenize only (case sensitive),azure-Standard_D8pds_v6,223.94,2026-07-23T00:00:00Z,5a2e090
analysis/+ lowercase,azure-Standard_D8pds_v6,206.60,2026-07-23T00:00:00Z,5a2e090
