wikipedia/word break,aws-c7g.4xlarge,268.91,2026-07-07T00:00:00Z,5f59e7d
wikipedia/word break + word_like,aws-c7g.4xlarge,256.47,2026-07-07T00:00:00Z,5f59e7d
wikipedia/sentence break,aws-c7g.4xlarge,277.80,2026-07-07T00:00:00Z,5f59e7d
analysis/tokenize only (case sensitive),aws-c7g.4xlarge,186.78,2026-07-07T00:00:00Z,5f59e7d
analysis/+ lowercase,aws-c7g.4xlarge,152.03,2026-07-07T00:00:00Z,5f59e7d
analysis/+ stopwords,aws-c7g.4xlarge,136.16,2026-07-07T00:00:00Z,5f59e7d
analysis/+ stemming,aws-c7g.4xlarge,60.575,2026-07-07T00:00:00Z,5f59e7d
analysis/full pipeline,aws-c7g.4xlarge,59.987,2026-07-07T00:00:00Z,5f59e7d
wikipedia/word break,aws-c7a.4xlarge,265.76,2026-07-07T00:00:00Z,5f59e7d
wikipedia/word break + word_like,aws-c7a.4xlarge,265.47,2026-07-07T00:00:00Z,5f59e7d
wikipedia/sentence break,aws-c7a.4xlarge,317.14,2026-07-07T00:00:00Z,5f59e7d
analysis/tokenize only (case sensitive),aws-c7a.4xlarge,210.19,2026-07-07T00:00:00Z,5f59e7d
analysis/+ lowercase,aws-c7a.4xlarge,164.32,2026-07-07T00:00:00Z,5f59e7d
analysis/+ stopwords,aws-c7a.4xlarge,141.47,2026-07-07T00:00:00Z,5f59e7d
analysis/+ stemming,aws-c7a.4xlarge,64.743,2026-07-07T00:00:00Z,5f59e7d
analysis/full pipeline,aws-c7a.4xlarge,62.749,2026-07-07T00:00:00Z,5f59e7d
wikipedia/word break,aws-c7i.4xlarge,232.85,2026-07-07T00:00:00Z,5f59e7d
wikipedia/word break + word_like,aws-c7i.4xlarge,238.11,2026-07-07T00:00:00Z,5f59e7d
wikipedia/sentence break,aws-c7i.4xlarge,298.66,2026-07-07T00:00:00Z,5f59e7d
analysis/tokenize only (case sensitive),aws-c7i.4xlarge,189.65,2026-07-07T00:00:00Z,5f59e7d
analysis/+ lowercase,aws-c7i.4xlarge,153.64,2026-07-07T00:00:00Z,5f59e7d
analysis/+ stopwords,aws-c7i.4xlarge,133.27,2026-07-07T00:00:00Z,5f59e7d
analysis/+ stemming,aws-c7i.4xlarge,64.319,2026-07-07T00:00:00Z,5f59e7d
analysis/full pipeline,aws-c7i.4xlarge,62.112,2026-07-07T00:00:00Z,5f59e7d
wikipedia/word break,azure-Standard_D8ads_v6,316.91,2026-07-07T00:00:00Z,5f59e7d
wikipedia/word break + word_like,azure-Standard_D8ads_v6,314.08,2026-07-07T00:00:00Z,5f59e7d
wikipedia/sentence break,azure-Standard_D8ads_v6,368.31,2026-07-07T00:00:00Z,5f59e7d
