wikipedia/word break,aws-c7a.4xlarge,308.47,2026-08-23T00:00:00Z,5a2e090
wikipedia/word break + word_like,aws-c7a.4xlarge,312.64,2026-08-23T00:00:00Z,5a2e090
wikipedia/sentence break,aws-c7a.4xlarge,368.78,2026-08-23T00:00:00Z,5a2e090
analysis/tokenize only (case sensitive),aws-c7a.4xlarge,224.10,2026-08-23T00:00:00Z,5a2e090
analysis/+ lowercase,aws-c7a.4xlarge,206.66,2026-08-23T00:00:00Z,5a2e090
analysis/+ stopwords,aws-c7a.4xlarge,172.80,2026-08-23T00:00:00Z,5a2e090
analysis/+ stemming,aws-c7a.4xlarge,77.701,2026-08-23T00:00:00Z,5a2e090
analysis/full pipeline,aws-c7a.4xlarge,74.977,2026-08-23T00:00:00Z,5a2e090
wikipedia/word break,aws-c7g.4xlarge,267.68,2026-08-23T00:00:00Z,5a2e090
wikipedia/word break + word_like,aws-c7g.4xlarge,252.81,2026-08-23T00:00:00Z,5a2e090
wikipedia/sentence break,aws-c7g.4xlarge,277.63,2026-08-23T00:00:00Z,5a2e090
analysis/tokenize only (case sensitive),aws-c7g.4xlarge,178.40,2026-08-23T00:00:00Z,5a2e090
analysis/+ lowercase,aws-c7g.4xlarge,164.68,2026-08-23T00:00:00Z,5a2e090
analysis/+ stopwords,aws-c7g.4xlarge,143.88,2026-08-23T00:00:00Z,5a2e090
analysis/+ stemming,aws-c7g.4xlarge,61.782,2026-08-23T00:00:00Z,5a2e090
analysis/full pipeline,aws-c7g.4xlarge,60.543,2026-08-23T00:00:00Z,5a2e090
wikipedia/word break,aws-c7i.4xlarge,235.32,2026-08-23T00:00:00Z,5a2e090
wikipedia/word break + word_like,aws-c7i.4xlarge,231.86,2026-08-23T00:00:00Z,5a2e090
wikipedia/sentence break,aws-c7i.4xlarge,307.66,2026-08-23T00:00:00Z,5a2e090
analysis/tokenize only (case sensitive),aws-c7i.4xlarge,178.10,2026-08-23T00:00:00Z,5a2e090
analysis/+ lowercase,aws-c7i.4xlarge,163.85,2026-08-23T00:00:00Z,5a2e090
analysis/+ stopwords,aws-c7i.4xlarge,136.49,2026-08-23T00:00:00Z,5a2e090
analysis/+ stemming,aws-c7i.4xlarge,64.896,2026-08-23T00:00:00Z,5a2e090
analysis/full pipeline,aws-c7i.4xlarge,61.678,2026-08-23T00:00:00Z,5a2e090
wikipedia/word break,azure-Standard_D8ads_v6,311.78,2026-08-23T00:00:00Z,5a2e090
wikipedia/word break + word_like,azure-Standard_D8ads_v6,311.30,2026-08-23T00:00:00Z,5a2e090
wikipedia/sentence break,azure-Standard_D8ads_v6,365.69,2026-08-23T00:00:00Z,5a2e090
