wikipedia/word break,aws-c7a.4xlarge,316.21,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break + word_like,aws-c7a.4xlarge,313.36,2026-09-07T00:00:00Z,115e5d9
wikipedia/sentence break,aws-c7a.4xlarge,367.68,2026-09-07T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),aws-c7a.4xlarge,225.64,2026-09-07T00:00:00Z,115e5d9
analysis/+ lowercase,aws-c7a.4xlarge,206.47,2026-09-07T00:00:00Z,115e5d9
analysis/+ stopwords,aws-c7a.4xlarge,177.60,2026-09-07T00:00:00Z,115e5d9
analysis/+ stemming,aws-c7a.4xlarge,76.969,2026-09-07T00:00:00Z,115e5d9
analysis/full pipeline,aws-c7a.4xlarge,75.018,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break,aws-c7g.4xlarge,267.33,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break + word_like,aws-c7g.4xlarge,249.48,2026-09-07T00:00:00Z,115e5d9
wikipedia/sentence break,aws-c7g.4xlarge,273.14,2026-09-07T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),aws-c7g.4xlarge,178.79,2026-09-07T00:00:00Z,115e5d9
analysis/+ lowercase,aws-c7g.4xlarge,163.53,2026-09-07T00:00:00Z,115e5d9
analysis/+ stopwords,aws-c7g.4xlarge,142.72,2026-09-07T00:00:00Z,115e5d9
analysis/+ stemming,aws-c7g.4xlarge,61.450,2026-09-07T00:00:00Z,115e5d9
analysis/full pipeline,aws-c7g.4xlarge,60.115,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break,aws-c7i.4xlarge,273.20,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break + word_like,aws-c7i.4xlarge,256.30,2026-09-07T00:00:00Z,115e5d9
wikipedia/sentence break,aws-c7i.4xlarge,337.28,2026-09-07T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),aws-c7i.4xlarge,202.57,2026-09-07T00:00:00Z,115e5d9
analysis/+ lowercase,aws-c7i.4xlarge,189.84,2026-09-07T00:00:00Z,115e5d9
analysis/+ stopwords,aws-c7i.4xlarge,156.46,2026-09-07T00:00:00Z,115e5d9
analysis/+ stemming,aws-c7i.4xlarge,71.649,2026-09-07T00:00:00Z,115e5d9
analysis/full pipeline,aws-c7i.4xlarge,68.747,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break,azure-Standard_D8ds_v6,264.08,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break + word_like,azure-Standard_D8ds_v6,247.34,2026-09-07T00:00:00Z,115e5d9
wikipedia/sentence break,azure-Standard_D8ds_v6,325.03,2026-09-07T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),azure-Standard_D8ds_v6,201.19,2026-09-07T00:00:00Z,115e5d9
analysis/+ lowercase,azure-Standard_D8ds_v6,185.84,2026-09-07T00:00:00Z,115e5d9
analysis/+ stopwords,azure-Standard_D8ds_v6,154.62,2026-09-07T00:00:00Z,115e5d9
analysis/+ stemming,azure-Standard_D8ds_v6,75.220,2026-09-07T00:00:00Z,115e5d9
analysis/full pipeline,azure-Standard_D8ds_v6,70.522,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break,azure-Standard_D8ads_v6,300.17,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break + word_like,azure-Standard_D8ads_v6,302.29,2026-09-07T00:00:00Z,115e5d9
wikipedia/sentence break,azure-Standard_D8ads_v6,369.55,2026-09-07T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),azure-Standard_D8ads_v6,230.39,2026-09-07T00:00:00Z,115e5d9
analysis/+ lowercase,azure-Standard_D8ads_v6,207.39,2026-09-07T00:00:00Z,115e5d9
analysis/+ stopwords,azure-Standard_D8ads_v6,177.61,2026-09-07T00:00:00Z,115e5d9
analysis/+ stemming,azure-Standard_D8ads_v6,80.820,2026-09-07T00:00:00Z,115e5d9
analysis/full pipeline,azure-Standard_D8ads_v6,78.145,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break,azure-Standard_D8pds_v6,337.30,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break + word_like,azure-Standard_D8pds_v6,313.98,2026-09-07T00:00:00Z,115e5d9
wikipedia/sentence break,azure-Standard_D8pds_v6,385.55,2026-09-07T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),azure-Standard_D8pds_v6,224.70,2026-09-07T00:00:00Z,115e5d9
analysis/+ lowercase,azure-Standard_D8pds_v6,207.38,2026-09-07T00:00:00Z,115e5d9
analysis/+ stopwords,azure-Standard_D8pds_v6,184.32,2026-09-07T00:00:00Z,115e5d9
analysis/+ stemming,azure-Standard_D8pds_v6,74.806,2026-09-07T00:00:00Z,115e5d9
analysis/full pipeline,azure-Standard_D8pds_v6,75.655,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break,c4d-standard-16,350.21,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break + word_like,c4d-standard-16,337.95,2026-09-07T00:00:00Z,115e5d9
wikipedia/sentence break,c4d-standard-16,396.53,2026-09-07T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),c4d-standard-16,252.78,2026-09-07T00:00:00Z,115e5d9
analysis/+ lowercase,c4d-standard-16,237.87,2026-09-07T00:00:00Z,115e5d9
analysis/+ stopwords,c4d-standard-16,196.50,2026-09-07T00:00:00Z,115e5d9
analysis/+ stemming,c4d-standard-16,96.639,2026-09-07T00:00:00Z,115e5d9
analysis/full pipeline,c4d-standard-16,91.963,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break,c4a-standard-16,359.19,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break + word_like,c4a-standard-16,335.43,2026-09-07T00:00:00Z,115e5d9
wikipedia/sentence break,c4a-standard-16,326.16,2026-09-07T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),c4a-standard-16,222.61,2026-09-07T00:00:00Z,115e5d9
analysis/+ lowercase,c4a-standard-16,207.27,2026-09-07T00:00:00Z,115e5d9
analysis/+ stopwords,c4a-standard-16,184.23,2026-09-07T00:00:00Z,115e5d9
analysis/+ stemming,c4a-standard-16,84.539,2026-09-07T00:00:00Z,115e5d9
analysis/full pipeline,c4a-standard-16,82.938,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break,c4-standard-16,304.64,2026-09-07T00:00:00Z,115e5d9
wikipedia/word break + word_like,c4-standard-16,286.51,2026-09-07T00:00:00Z,115e5d9
wikipedia/sentence break,c4-standard-16,375.98,2026-09-07T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),c4-standard-16,225.34,2026-09-07T00:00:00Z,115e5d9
analysis/+ lowercase,c4-standard-16,211.89,2026-09-07T00:00:00Z,115e5d9
analysis/+ stopwords,c4-standard-16,177.91,2026-09-07T00:00:00Z,115e5d9
analysis/+ stemming,c4-standard-16,81.928,2026-09-07T00:00:00Z,115e5d9
analysis/full pipeline,c4-standard-16,79.008,2026-09-07T00:00:00Z,115e5d9
