wikipedia/word break,aws-c7a.4xlarge,318.99,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break + word_like,aws-c7a.4xlarge,312.65,2026-09-20T00:00:00Z,115e5d9
wikipedia/sentence break,aws-c7a.4xlarge,367.58,2026-09-20T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),aws-c7a.4xlarge,228.27,2026-09-20T00:00:00Z,115e5d9
analysis/+ lowercase,aws-c7a.4xlarge,208.22,2026-09-20T00:00:00Z,115e5d9
analysis/+ stopwords,aws-c7a.4xlarge,178.49,2026-09-20T00:00:00Z,115e5d9
analysis/+ stemming,aws-c7a.4xlarge,77.085,2026-09-20T00:00:00Z,115e5d9
analysis/full pipeline,aws-c7a.4xlarge,75.208,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break,aws-c7i.4xlarge,270.71,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break + word_like,aws-c7i.4xlarge,254.21,2026-09-20T00:00:00Z,115e5d9
wikipedia/sentence break,aws-c7i.4xlarge,333.94,2026-09-20T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),aws-c7i.4xlarge,201.00,2026-09-20T00:00:00Z,115e5d9
analysis/+ lowercase,aws-c7i.4xlarge,187.77,2026-09-20T00:00:00Z,115e5d9
analysis/+ stopwords,aws-c7i.4xlarge,157.82,2026-09-20T00:00:00Z,115e5d9
analysis/+ stemming,aws-c7i.4xlarge,72.528,2026-09-20T00:00:00Z,115e5d9
analysis/full pipeline,aws-c7i.4xlarge,69.895,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break,aws-c7g.4xlarge,267.61,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break + word_like,aws-c7g.4xlarge,249.89,2026-09-20T00:00:00Z,115e5d9
wikipedia/sentence break,aws-c7g.4xlarge,273.04,2026-09-20T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),aws-c7g.4xlarge,172.28,2026-09-20T00:00:00Z,115e5d9
analysis/+ lowercase,aws-c7g.4xlarge,159.62,2026-09-20T00:00:00Z,115e5d9
analysis/+ stopwords,aws-c7g.4xlarge,141.82,2026-09-20T00:00:00Z,115e5d9
analysis/+ stemming,aws-c7g.4xlarge,60.397,2026-09-20T00:00:00Z,115e5d9
analysis/full pipeline,aws-c7g.4xlarge,59.205,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break,azure-Standard_D8ads_v6,306.48,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break + word_like,azure-Standard_D8ads_v6,305.53,2026-09-20T00:00:00Z,115e5d9
wikipedia/sentence break,azure-Standard_D8ads_v6,369.54,2026-09-20T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),azure-Standard_D8ads_v6,228.66,2026-09-20T00:00:00Z,115e5d9
analysis/+ lowercase,azure-Standard_D8ads_v6,207.58,2026-09-20T00:00:00Z,115e5d9
analysis/+ stopwords,azure-Standard_D8ads_v6,178.15,2026-09-20T00:00:00Z,115e5d9
analysis/+ stemming,azure-Standard_D8ads_v6,80.848,2026-09-20T00:00:00Z,115e5d9
analysis/full pipeline,azure-Standard_D8ads_v6,77.863,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break,azure-Standard_D8ds_v6,227.51,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break + word_like,azure-Standard_D8ds_v6,213.48,2026-09-20T00:00:00Z,115e5d9
wikipedia/sentence break,azure-Standard_D8ds_v6,280.96,2026-09-20T00:00:00Z,115e5d9
analysis/tokenize only (case sensitive),azure-Standard_D8ds_v6,172.22,2026-09-20T00:00:00Z,115e5d9
analysis/+ lowercase,azure-Standard_D8ds_v6,159.17,2026-09-20T00:00:00Z,115e5d9
analysis/+ stopwords,azure-Standard_D8ds_v6,131.94,2026-09-20T00:00:00Z,115e5d9
analysis/+ stemming,azure-Standard_D8ds_v6,63.903,2026-09-20T00:00:00Z,115e5d9
analysis/full pipeline,azure-Standard_D8ds_v6,60.100,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break,azure-Standard_D8pds_v6,338.19,2026-09-20T00:00:00Z,115e5d9
wikipedia/word break + word_like,azure-Standard_D8pds_v6,314.45,2026-09-20T00:00:00Z,115e5d9
